wellplan,pos_x,abs_pos_x,pos_y,inclination,sideforce,terminal,reward,episode,iteration
13.5803,1.06398,14.64428,5399.75403,-0.37257,-0.00326, False,1,36,54
13.59809,1.61002,15.20811,5499.75242,-0.27363,0.00393, False,1,36,55
13.61237,2.03684,15.64921,5599.75145,-0.23188,0.00298, False,0.96965,36,56
13.62304,2.45128,16.07432,5699.75054,-0.25523,0.00189, False,0.89378,36,57
13.63,2.67132,16.30133,5799.75021,-0.00516,0.00647, False,0.87045,36,58
13.63321,2.41174,16.04495,5899.74976,0.29864,0.00737, False,0.89854,36,59
13.63259,2.19621,15.8288,5999.74937,-0.05058,-0.00358, False,0.92996,36,60
13.62811,2.07376,15.70187,6099.74922,0.19577,0.00641, False,0.95706,36,61
13.61974,1.85917,15.4789,6199.74894,0.05987,0, False,1.3,36,62
13.60746,1.69289,15.30035,6299.74878,0.14464,0.0037, False,1,36,63
13.59129,1.44007,15.03136,6399.74841,0.16358,0.0026, False,1,36,64
13.57125,1.29333,14.86458,6499.74825,0.02768,0, False,1.3,36,65
13.54738,0.89978,14.44716,6599.74715,0.45022,0.00936, False,1,36,66
13.51974,0.6197,14.13944,6699.7463,-0.09703,-0.00689, False,1,36,67
13.4884,0.93904,14.42745,6799.74586,-0.23287,0, False,1.3,36,68
13.45349,1.49903,14.95251,6899.74446,-0.36867,0, False,1.3,36,69
13.41511,1.94852,15.36363,6999.74352,-0.1027,0.00673, False,1,36,70
13.37341,2.26424,15.63766,7099.74313,-0.2112,0.00046, False,0.91872,36,71
13.32858,2.52798,15.85655,7199.74286,-0.03981,0.00515, False,0.88511,36,72
13.28079,2.55752,15.83831,7299.74284,0.06061,0.00396, False,0.88194,36,73
13.23028,1.70061,14.93089,7399.73766,0.9783,0.01766, False,1,36,74
13.17729,0.16509,13.34238,7499.72502,0.84222,0, False,1.3,36,75
13.12208,-0.40809,12.71399,7599.72186,-0.12113,-0.01387, False,1,36,76
13.06497,-0.21655,12.84842,7699.72176,-0.033,0.00375, False,1,36,77
13.00627,-0.0363,12.96997,7799.72168,-0.10621,0.00105, False,1,36,78
12.94636,0.06269,13.00905,7899.72164,0.06126,0.00508, False,1,36,79
12.88562,0.18955,13.07518,7999.72157,-0.13682,-0.00104, False,1,36,80
12.82448,0.60816,13.43263,8099.7209,-0.27265,0, False,1.3,36,81
12.76337,1.1423,13.90567,8199.71979,-0.26942,0.00233, False,1,36,82
12.7028,1.44936,14.15216,8299.7194,-0.01331,0.00657, False,1,36,83
12.64328,1.65079,14.29408,8399.71927,-0.14917,0, False,1.3,36,84
12.58537,2.06336,14.64873,8499.71863,-0.25713,0.00047, False,0.9602,36,85
12.52965,1.88353,14.41318,8599.71757,0.52623,0.01541, False,1,36,86
12.47675,1.14884,13.62558,8699.71444,0.37645,-0.00023, False,1,36,87
12.42733,0.65998,13.08731,8799.71297,0.24051,0, False,1.3,36,88
12.3821,0.23802,12.62013,8899.71188,0.2948,0.00319, False,1,36,89
12.3418,-0.11745,12.22435,8999.71107,0.15887,0, False,1.3,36,90
12.3072,-0.24142,12.06578,9099.71092,0.02298,0, False,1.3,36,91
12.27913,-0.27533,12.0038,9199.7109,0.04802,0.0027, False,1,36,92
12.25844,-0.35467,11.90377,9299.71085,0.06659,0.00259, False,1,36,93
12.24604,0.02479,12.27084,9399.70979,-0.48664,-0.007, False,1,36,94
12.24288,0.68039,12.92328,9499.7076,-0.26124,0.00605, False,1,36,95
12.24995,0.80973,13.05968,9599.70733,0.10455,0.00841, False,1,36,96
12.26829,0.77472,13.043,9699.70729,-0.08525,-0.0009, False,1,36,97
12.29897,0.94684,13.24581,9799.70708,-0.14708,0.00124, False,1,36,98
12.34313,0.82571,13.16884,9899.70686,0.23489,0.00868, False,1,36,99
12.40193,0.75334,13.15527,9999.7066,-0.21887,-0.00533, False,1,36,100
12.47661,0.62617,13.10277,10099.70627,0.27851,0.01061,  True,1,36,101
10.28745,0.8322,11.11964,0,4.39258,0,  True,0,37,0
10.11108,-6.53285,3.57823,99.71521,4.25759,0, False,0.66337,37,1
9.96149,-11.55242,-1.59093,199.57302,1.67143,-0.04108, False,0.51132,37,2
9.83667,-11.87129,-2.03462,299.56185,-1.16026,-0.04518, False,0.50323,37,3
9.73477,-9.15472,0.58005,399.52709,-1.83565,-0.00903, False,0.57707,37,4
9.65382,-5.75101,3.90281,499.47184,-1.97252,0, False,0.69377,37,5
9.59188,-3.22201,6.36987,599.43982,-0.85592,0.02101, False,0.82521,37,6
9.54717,-1.56422,7.98295,699.42679,-0.99248,0, False,1.3,37,7
9.51799,0.31639,9.83438,799.40963,-1.12909,0, False,1.3,37,8
9.50268,1.39881,10.90149,899.40257,-0.09474,0.01962, False,1,37,9
9.49969,1.55578,11.05547,999.40246,-0.08172,0.0025, False,1,37,10
9.50755,1.7256,11.23314,1099.4023,-0.12184,0.00161, False,1,37,11
9.52484,2.04004,11.56488,1199.40172,-0.25818,0, False,0.96836,37,12
9.55024,1.93349,11.48372,1299.40122,0.3506,0.01249, False,1,37,13
9.58249,1.41559,10.99808,1399.40001,0.20605,-0.00014, False,1,37,14
9.6204,0.74179,10.36219,1499.39786,0.52234,0.00758, False,1,37,15
9.66286,0.13022,9.79309,1599.39605,0.13019,-0.00429, False,1,37,16
9.70884,-0.02394,9.6849,1699.39597,-0.00608,0, False,1.3,37,17
9.75734,-0.03707,9.72027,1799.39596,-0.03442,0.00181, False,1,37,18
9.80745,0.15305,9.9605,1899.39562,-0.24068,-0.00117, False,1,37,19
9.85834,0.0951,9.95344,1999.39531,0.24831,0.01048, False,1,37,20
9.90921,-0.27014,9.63906,2099.3948,0.11207,0, False,1.3,37,21
9.95933,-0.50558,9.45375,2199.39462,0.10029,0.00209, False,1,37,22
10.00805,-0.224,9.78405,2299.39365,-0.47823,-0.00741, False,1,37,23
10.05475,0.3311,10.38585,2399.39175,-0.21165,0.00675, False,1,37,24
10.09889,0.51517,10.61405,2499.39146,-0.05001,0.00499, False,1,37,25
10.13996,0.6063,10.74626,2599.39137,-0.10143,0.00142, False,1,37,26
10.17752,0.96312,11.14064,2699.39051,-0.35026,-0.00189, False,1,37,27
10.21118,1.19034,11.40152,2799.38997,0.05093,0.00901, False,1,37,28
10.2406,1.39225,11.63285,2899.38953,-0.31567,-0.00386, False,1,37,29
10.26547,1.94391,12.20939,2999.38787,-0.34496,0.0018, False,1,37,30
10.28556,2.63244,12.91801,3099.38534,-0.46695,0.00024, False,0.87426,37,31
10.30066,2.5992,12.89986,3199.38418,0.48684,0.01827, False,0.87761,37,32
10.31061,1.8585,12.16911,3299.38149,0.35067,0, False,1.3,37,33
10.31529,1.57323,11.88852,3399.38091,-0.02878,-0.00408, False,1,37,34
10.31462,1.51672,11.83134,3499.38088,0.09419,0.00435, False,1,37,35
10.30857,1.71811,12.02668,3599.38047,-0.31763,-0.00462, False,1,37,36
10.29713,2.18296,12.48009,3699.37942,-0.20205,0.00422, False,0.93237,37,37
10.28033,2.38042,12.66076,3799.37921,-0.00516,0.00559, False,0.90248,37,38
10.25824,2.39504,12.65328,3899.37921,0.01371,0.0026, False,0.90062,37,39
10.23097,2.0339,12.26487,3999.37824,0.43099,0.00928, False,0.97089,37,40
10.19863,1.43298,11.63161,4099.37621,0.29481,0, False,1.3,37,41
10.1614,1.22268,11.38408,4199.37578,-0.01086,-0.00284, False,1,37,42
10.11945,1.41387,11.53332,4299.37564,-0.16002,-0.00022, False,1,37,43
10.073,1.8303,11.9033,4399.37494,-0.26385,0.00055, False,1,37,44
10.02228,2.27067,12.29295,4499.37418,-0.18275,0.00364, False,0.91774,37,45
9.96756,2.66963,12.63719,4599.37358,-0.21169,0.0018, False,0.87061,37,46
9.90911,2.802,12.71111,4699.37341,0.12666,0.00796, False,0.8584,37,47
9.84724,2.80676,12.654,4799.37335,-0.06104,-0.00086, False,0.85798,37,48
9.78226,3.0398,12.82205,4899.3732,-0.13146,0.0011, False,0.83877,37,49
9.71451,2.96945,12.68396,4999.37288,0.28931,0.00934, False,0.84432,37,50
9.64433,2.44695,12.09128,5099.37111,0.38976,0.00397, False,0.89429,37,51
9.57209,2.04127,11.61336,5199.3699,0.15812,-0.0016, False,0.96788,37,52
9.49816,1.76022,11.25838,5299.36926,0.24856,0.0038, False,1,37,53
9.42293,1.43714,10.86007,5399.36847,0.20791,0.0016, False,1,37,54
9.34679,1.164,10.51079,5499.36786,0.19236,0.00202, False,1,37,55
9.27013,1.02394,10.29407,5599.3676,0.05611,0, False,1.3,37,56
9.19336,1.12183,10.3152,5699.36757,-0.08018,0, False,1.3,37,57
9.11689,1.44043,10.55733,5799.36726,-0.19717,0.00032, False,1,37,58
9.04113,1.58875,10.62988,5899.36711,0.11373,0.0075, False,1,37,59
8.96649,1.58394,10.55043,5999.36706,-0.02255,0, False,1.3,37,60
8.89337,1.67545,10.56883,6099.36706,0.00144,0.00269, False,1,37,61
8.82219,1.55813,10.38032,6199.36682,0.21437,0.00585, False,1,37,62
8.75335,1.3387,10.09205,6299.36639,0.11605,0.00064, False,1,37,63
8.68723,1.3213,10.00853,6399.36633,-0.02022,0, False,1.3,37,64
8.62424,1.2635,9.88774,6499.36622,0.15848,0.00528, False,1,37,65
8.56475,1.27381,9.83855,6599.36612,-0.10187,-0.00208, False,1,37,66
8.50912,0.88583,9.39495,6699.3645,0.60953,0.01421, False,1,37,67
8.45772,0.44106,8.89878,6799.36273,-0.04035,-0.00861, False,1,37,68
8.41089,0.67739,9.08828,6899.36253,-0.17667,0, False,1.3,37,69
8.36895,0.99377,9.36272,6999.36215,-0.13785,0.00294, False,1,37,70
8.33221,0.82423,9.15645,7099.3616,0.37374,0.01086, False,1,37,71
8.30097,0.1297,8.43068,7199.35896,0.45786,0.00369, False,1,37,72
8.2755,-0.18484,8.09066,7299.35803,-0.06773,-0.00653, False,1,37,73
8.25604,0.0719,8.32795,7399.35773,-0.20406,0, False,1.3,37,74
8.24283,0.63285,8.87568,7499.35616,-0.4234,-0.00139, False,1,37,75
8.23605,1.95254,10.18859,7599.347,-1.08052,-0.00873, False,1,37,76
8.2359,3.3594,11.59529,7699.33672,-0.53202,0.01148, False,0.81565,37,77
8.2425,3.45839,11.70089,7799.33554,0.41011,0.01808, False,0.80906,37,78
8.25598,3.00711,11.26309,7899.33445,0.09187,-0.00305, False,0.84133,37,79
8.27643,2.39799,10.67442,7999.33241,0.58224,0.0105, False,0.90025,37,80
8.30389,1.47324,9.77713,8099.32836,0.44611,0, False,1.3,37,81
8.33838,0.48145,8.81983,8199.32373,0.6507,0.00571, False,1,37,82
8.37989,-0.39141,7.98848,8299.32012,0.3023,-0.00356, False,1,37,83
8.42835,-0.8485,7.57985,8399.31926,0.16608,0, False,1.3,37,84
8.48368,-1.07468,7.409,8499.31909,0.02983,0, False,1.3,37,85
8.54572,-0.72263,7.82309,8599.31787,-0.50384,-0.00666, False,1,37,86
8.61432,-0.57865,8.03567,8699.31691,0.25951,0.01508, False,1,37,87
8.68923,-0.9875,7.70173,8799.31633,0.12328,0, False,1.3,37,88
8.7702,-1.1646,7.6056,8899.31626,-0.01299,0, False,1.3,37,89
8.8569,-1.10956,7.74734,8999.31613,-0.1493,0, False,1,37,90
8.94897,-1.18663,7.76234,9099.31603,0.13184,0.007, False,1,37,91
9.04599,-1.54471,7.50128,9199.31569,0.16728,0.00288, False,1,37,92
9.1475,-1.36935,7.77815,9299.31477,-0.48393,-0.00863, False,1,37,93
9.25298,-0.72268,8.5303,9399.31192,-0.37807,0.00406, False,1,37,94
9.36184,-0.05253,9.30931,9499.30887,-0.51449,0, False,1.3,37,95
9.47345,0.56908,10.04253,9599.30613,-0.3259,0.00545, False,1,37,96
9.58712,1.14335,10.73047,9699.30374,-0.46231,0, False,1.3,37,97
9.70211,1.48957,11.19168,9799.30248,-0.06658,0.00892, False,1,37,98
9.81759,1.60937,11.42696,9899.30218,-0.20291,0, False,1.3,37,99
9.93269,1.08393,11.01662,9999.30037,0.67229,0.01695, False,1,37,100
10.04646,-0.07436,9.9721,10099.29488,0.5248,-0.00019,  True,1,37,101
19.76451,5.72797,25.49248,0,4.40929,0,  True,0,38,0
19.92541,-1.7937,18.13171,99.72855,4.03355,-0.00403, False,1,38,1
20.07963,-6.02162,14.058,199.63091,0.63977,-0.05461, False,0.68292,38,2
20.2268,-6.37316,13.85364,299.62931,-0.40459,-0.01522, False,0.66935,38,3
20.36661,-5.33991,15.02669,399.62207,-0.93916,-0.00667, False,0.71104,38,4
20.49888,-3.71382,16.78506,499.60659,-1.07576,0, False,0.79301,38,5
20.62351,-1.84168,18.78183,599.58663,-1.2124,0, False,1.3,38,6
20.74044,-0.77602,19.96442,699.57818,-0.14381,0.0202, False,1,38,7
20.8496,-0.51506,20.33453,799.57747,-0.28017,0, False,1.3,38,8
20.95094,-0.00649,20.94445,899.57559,-0.41862,-0.00003, False,1,38,9
21.04447,0.74978,21.79425,999.57196,-0.55506,0, False,1.3,38,10
21.1302,1.63156,22.76176,1099.56728,-0.55365,0.00231, False,1,38,11
21.20819,2.63907,23.84727,1199.56136,-0.69014,0, False,0.8736,38,12
21.27851,3.16598,24.44449,1299.55896,0.0051,0.01394, False,0.82927,38,13
21.34124,3.10652,24.44776,1399.55896,-0.00884,0.00205, False,0.83368,38,14
21.39651,2.85599,24.25251,1499.5587,0.23236,0.00633, False,0.85371,38,15
21.44445,2.51486,23.95932,1599.55825,0.10374,0.00013, False,0.88655,38,16
21.48522,1.72203,23.20725,1699.55488,0.75746,0.01324, False,1,38,17
21.51898,0.90576,22.42474,1799.55133,0.13982,-0.00807, False,1,38,18
21.54594,0.75379,22.29974,1899.55123,0.00355,0, False,1.3,38,19
21.56631,0.7364,22.30271,1999.55123,-0.00695,0.00211, False,1,38,20
21.5803,0.68004,22.26034,2099.55122,0.05544,0.00333, False,1,38,21
21.58816,0.63272,22.22088,2199.5512,-0.01016,0.00118, False,1,38,22
21.59015,0.34339,21.93354,2299.55063,0.3391,0.00814, False,1,38,23
21.58652,-0.12585,21.46068,2399.54949,0.20289,0, False,1.3,38,24
21.57757,-0.15321,21.42436,2499.54932,-0.16092,-0.00381, False,1,38,25
21.56357,-0.14735,21.41622,2599.54918,0.16993,0.00783, False,1,38,26
21.54483,-0.30617,21.23867,2699.549,0.03366,0, False,1.3,38,27
21.52166,-0.51729,21.00437,2799.54867,0.23463,0.00565, False,1,38,28
21.49437,-0.53535,20.95902,2899.54844,-0.18226,-0.0047, False,1,38,29
21.46329,-0.06704,21.39624,2999.54746,-0.31863,0, False,1.3,38,30
21.42874,0.64277,22.07151,3099.54516,-0.45505,0, False,1.3,38,31
21.39106,1.09151,22.48257,3199.54407,-0.01641,0.00964, False,1,38,32
21.35058,1.66007,23.01065,3299.54226,-0.5882,-0.0073, False,1,38,33
21.30765,2.4135,23.72115,3399.53957,-0.22632,0.00835, False,0.89833,38,34
21.26261,2.97268,24.23529,3499.53822,-0.36271,0, False,0.84406,38,35
21.2158,3.32821,24.544,3599.53757,0.00859,0.00851, False,0.81778,38,36
21.16756,3.19239,24.35994,3699.53736,0.20214,0.00553, False,0.82735,38,37
21.11823,2.87037,23.9886,3799.53667,0.22337,0.00264, False,0.85249,38,38
21.06817,2.6496,23.71777,3899.53628,0.08712,0, False,0.87256,38,39
21.01769,2.89336,23.91105,3999.53589,-0.30823,-0.00434, False,0.85055,38,40
20.96714,3.60102,24.56816,4099.53371,-0.44464,0, False,0.79994,38,41
20.91683,3.84908,24.76591,4199.53296,0.2174,0.01338, False,0.785,38,42
20.8671,3.58299,24.45009,4299.53245,0.14458,0.00106, False,0.80107,38,43
20.81825,3.20591,24.02416,4399.53149,0.34332,0.00561, False,0.82637,38,44
20.77059,2.77334,23.54394,4499.53032,0.20711,0, False,0.86095,38,45
20.72442,2.04301,22.76743,4599.52702,0.68226,0.01025, False,0.96721,38,46
20.68003,1.33579,22.01582,4699.52387,0.17951,-0.00614, False,1,38,47
20.63768,1.24779,21.88547,4799.52373,-0.02994,-0.00123, False,1,38,48
20.59764,1.43512,22.03276,4899.52361,-0.13874,0.00046, False,1,38,49
20.56016,1.83386,22.39402,4999.52293,-0.2751,0, False,1.3,38,50
20.52548,2.24012,22.76561,5099.52222,-0.15083,0.00437, False,0.92252,38,51
20.49382,2.47548,22.9693,5199.52201,-0.08266,0.00343, False,0.89097,38,52
20.46538,2.54292,23.00829,5299.52198,0.03786,0.0043, False,0.8835,38,53
20.44034,2.41656,22.8569,5399.52185,0.13552,0.00392, False,0.89795,38,54
20.41888,1.95025,22.36913,5499.52056,0.42315,0.0071, False,1,38,55
20.40116,1.62607,22.02722,5599.51971,-0.03092,-0.00533, False,1,38,56
20.38728,1.83262,22.2199,5699.51949,-0.18972,-0.00038, False,1,38,57
20.37738,2.12518,22.50255,5799.51909,-0.13423,0.00322, False,0.94406,38,58
20.37152,2.45437,22.82589,5899.51856,-0.2362,0.00058, False,0.89342,38,59
20.36978,2.82617,23.19595,5999.51787,-0.18791,0.0031, False,0.85628,38,60
20.3722,3.02187,23.39407,6099.51764,-0.03926,0.00478, False,0.84017,38,61
20.37878,2.70593,23.0847,6199.51693,0.39336,0.00954, False,0.86715,38,62
20.38952,2.1947,22.58422,6299.51562,0.18036,-0.00129, False,0.93023,38,63
20.40437,1.98408,22.38846,6399.5154,0.0441,0, False,1.3,38,64
20.42327,1.53278,21.95605,6499.51426,0.45102,0.0091, False,1,38,65
20.44613,1.1467,21.59283,6599.5133,-0.03433,-0.00585, False,1,38,66
20.47281,0.67518,21.14799,6699.51189,0.54353,0.01197, False,1,38,67
20.50316,0.16907,20.67224,6799.51038,0.00216,-0.00679, False,1,38,68
20.53699,0.29053,20.82752,6899.51022,-0.17993,-0.00077, False,1,38,69
20.57407,0.29549,20.86956,6999.51009,0.13146,0.0075, False,1,38,70
20.61415,-0.32005,20.2941,7099.50823,0.52759,0.00892, False,1,38,71
20.65693,-1.17691,19.48001,7199.5049,0.4054,0.00023, False,1,38,72
20.70209,-1.41878,19.2833,7299.50427,-0.17943,-0.00752, False,1,38,73
20.74925,-1.03367,19.71559,7399.50331,-0.3158,0, False,1.3,38,74
20.79803,-0.95527,19.84276,7499.50293,0.16961,0.01042, False,1,38,75
20.84796,-1.16649,19.68148,7599.50277,0.01535,-0.0003, False,1,38,76
20.89858,-1.10398,19.7946,7699.50268,-0.14482,-0.0004, False,1,38,77
20.94935,-0.8216,20.12775,7799.50211,-0.23686,0.00074, False,1,38,78
20.99971,-0.87255,20.12716,7899.50183,0.23709,0.01023, False,1,38,79
21.04904,-1.21667,19.83238,7999.50137,0.10084,0, False,1.3,38,80
21.0967,-1.32128,19.77542,8099.50133,-0.03544,0, False,1.3,38,81
21.14199,-1.18563,19.95636,8199.50114,-0.17177,0, False,1.3,38,82
21.18416,-1.00089,20.18327,8299.50088,-0.08832,0.00368, False,1,38,83
21.22241,-0.43435,20.78806,8399.49871,-0.60425,-0.00636, False,1,38,84
21.25592,0.42257,21.67849,8499.4947,-0.4163,0.00544, False,1,38,85
21.28378,1.64719,22.93096,8599.4864,-1.01841,-0.0078, False,1,38,86
21.30505,3.32883,24.63389,8699.47189,-0.93317,0.00372, False,0.81773,38,87
21.31876,4.27228,25.59104,8799.46655,-0.16441,0.01517, False,0.76166,38,88
21.32386,4.41151,25.73537,8899.46642,-0.00113,0.00502, False,0.75446,38,89
21.31924,4.12115,25.4404,8999.46583,0.33882,0.00798, False,0.76972,38,90
21.30376,3.87332,25.17708,9099.46531,-0.03672,-0.00401, False,0.78359,38,91
21.27622,3.64039,24.91661,9199.46479,0.33485,0.00851, False,0.79749,38,92
21.23535,3.21581,24.45116,9299.46369,0.19864,0, False,0.82566,38,93
21.17983,2.54601,23.72583,9399.46082,0.63212,0.00955, False,0.88317,38,94
21.10829,1.8753,22.98359,9499.45785,0.21883,-0.00464, False,1,38,95
21.01928,1.45112,22.47041,9599.4565,0.36909,0.0048, False,1,38,96
20.91133,1.02329,21.93462,9699.45505,0.245,0.0002, False,1,38,97
20.78285,0.98671,21.76957,9799.4548,-0.05559,-0.00275, False,1,38,98
20.63225,1.14903,21.78128,9899.45478,0.04207,0.00392, False,1,38,99
20.45783,1.54044,21.99827,9999.45441,-0.29041,-0.00329, False,1,38,100
20.25784,2.1391,22.39694,10099.45359,-0.16656,0.00436,  True,0.94103,38,101
15.35309,5.76768,21.12077,0,-0.38623,0,  True,0,39,0
15.26981,6.14334,21.41315,99.99933,0.05076,0.00959, False,0.67816,39,1
15.17725,5.73599,20.91324,199.9978,0.52163,0.01016, False,0.69439,39,2
15.07696,4.68481,19.76177,299.99107,0.79762,0.0069, False,0.74092,39,3
14.97039,3.51758,18.48797,399.98294,0.66223,0, False,0.80522,39,4
14.8589,2.59154,17.45044,499.97753,0.52684,0, False,0.87839,39,5
14.74376,1.90543,16.64919,599.9743,0.39146,0, False,1.3,39,6
14.62618,1.12816,15.75434,699.97022,0.63373,0.00633, False,1,39,7
14.50725,0.56098,15.06823,799.96757,0.15298,-0.00579, False,1,39,8
14.38802,0.82126,15.20928,899.9672,-0.31414,-0.00556, False,1,39,9
14.26944,1.03795,15.30739,999.96681,0.2012,0.01091, False,1,39,10
14.15239,1.01788,15.17028,1099.96664,-0.04383,-0.00184, False,1,39,11
14.03769,1.32734,15.36503,1199.96643,-0.1792,0, False,1.3,39,12
13.92607,1.79495,15.72101,1299.96579,-0.22868,0.00144, False,1,39,13
13.81819,1.84006,15.65825,1399.96542,0.30007,0.01113, False,1,39,14
13.71467,1.50316,15.21783,1499.96443,0.20472,0.00067, False,1,39,15
13.61604,1.36275,14.97878,1599.96413,0.06934,0, False,1.3,39,16
13.52277,1.15261,14.67538,1699.96361,0.27812,0.00577, False,1,39,17
13.43529,0.88969,14.32499,1799.96297,0.12355,-0.00032, False,1,39,18
13.35395,0.87364,14.2276,1899.9629,-0.01182,0, False,1.3,39,19
13.27906,0.53282,13.81188,1999.96171,0.48769,0.01064, False,1,39,20
13.21086,0.39656,13.60741,2099.96081,-0.25264,-0.01014, False,1,39,21
13.14954,0.67498,13.82453,2199.96049,0.00359,0.00656, False,1,39,22
13.09527,0.87318,13.96845,2299.96035,-0.16833,-0.00061, False,1,39,23
13.04813,1.33235,14.38049,2399.95948,-0.3037,0, False,1.3,39,24
13.00819,1.67312,14.68131,2499.95894,-0.04128,0.00667, False,1,39,25
12.97545,1.87097,14.84641,2599.95879,-0.14781,0.00048, False,1,39,26
12.94988,1.9681,14.91798,2699.9587,0.06559,0.00585, False,1,39,27
12.93142,2.06615,14.99757,2799.95861,-0.15656,-0.00145, False,0.95933,39,28
12.91996,2.4691,15.38906,2899.95782,-0.29192,0, False,0.89171,39,29
12.91536,2.65158,15.56694,2999.95748,0.08771,0.00863, False,0.87237,39,30
12.91745,2.51021,15.42766,3099.95738,0.07191,0.002, False,0.88706,39,31
12.92602,2.16344,15.08946,3199.95673,0.3154,0.00635, False,0.93608,39,32
12.94085,1.7164,14.65725,3299.95578,0.18002,0, False,1.3,39,33
12.96167,1.97493,14.9366,3399.9548,-0.49946,-0.00912, False,1,39,34
12.98821,2.24917,15.23738,3499.95381,0.15413,0.01322, False,0.92107,39,35
13.02016,1.60855,14.62871,3599.95176,0.54298,0.00879, False,1,39,36
13.05719,1.0434,14.10059,3699.95007,0.0627,-0.00578, False,1,39,37
13.09897,0.94022,14.03918,3799.95005,0.00772,0.00135, False,1,39,38
13.14513,1.27876,14.4239,3899.94905,-0.44811,-0.00537, False,1,39,39
13.19531,2.00894,15.20425,3999.946,-0.44612,0.0023, False,0.98505,39,40
13.24913,2.59739,15.84652,4099.94391,-0.29003,0.00489, False,0.87779,39,41
13.30618,2.55203,15.85821,4199.9435,0.27607,0.01176, False,0.88252,39,42
13.36608,2.09935,15.46543,4299.94272,0.17413,0.00056, False,0.95016,39,43
13.42842,1.7222,15.15061,4399.94222,0.1866,0.00248, False,1,39,44
13.49279,1.4504,14.94318,4499.94198,0.05123,0, False,1.3,39,45
13.55878,1.25972,14.8185,4599.9419,0.0916,0.00295, False,1,39,46
13.62599,0.82723,14.45322,4699.94117,0.32675,0.00621, False,1,39,47
13.69401,0.30719,14.0012,4799.94012,0.19137,0, False,1.3,39,48
13.76245,0.03813,13.80059,4899.93989,0.03867,-0.00029, False,1,39,49
13.83092,-0.03183,13.79908,4999.93988,-0.03688,0.001, False,1,39,50
13.89902,-0.25986,13.63917,5099.93967,0.21987,0.00657, False,1,39,51
13.96641,-0.7547,13.21171,5199.93875,0.26991,0.00311, False,1,39,52
14.03271,-0.84711,13.1856,5299.93842,-0.23947,-0.00627, False,1,39,53
14.09759,-0.48165,13.61594,5399.9375,-0.25365,0.00203, False,1,39,54
14.16073,0.01615,14.17689,5499.9359,-0.38901,0, False,1.3,39,55
14.22184,0.64628,14.86811,5599.93351,-0.40306,0.00203, False,1,39,56
14.28062,1.2081,15.48872,5699.93157,-0.3082,0.00386, False,1,39,57
14.33683,1.80804,16.14487,5799.9294,-0.44356,0, False,1.3,39,58
14.39024,2.32703,16.71727,5899.92769,-0.2126,0.00614, False,0.90958,39,59
14.44065,2.17936,16.62001,5999.92728,0.32351,0.01126, False,0.93304,39,60
14.4879,1.52024,16.00814,6099.9254,0.37759,0.00318, False,1,39,61
14.53184,0.93553,15.46737,6199.92392,0.24222,0, False,1.3,39,62
14.57238,0.48597,15.05835,6299.92308,0.22651,0.00201, False,1,39,63
14.60947,0.46826,15.07772,6399.92279,-0.24822,-0.00569, False,1,39,64
14.64306,0.98613,15.62919,6499.92125,-0.38358,0, False,1.3,39,65
14.67318,1.28352,15.9567,6599.92052,0.00789,0.00883, False,1,39,66
14.6999,1.30208,16.00199,6699.9205,-0.05971,0.00114, False,1,39,67
14.72332,1.07931,15.80263,6799.92015,0.2878,0.00809, False,1,39,68
14.7436,0.85709,15.60069,6899.9198,-0.05604,-0.00349, False,1,39,69
14.76093,0.68142,15.44236,6999.91956,0.23718,0.00718, False,1,39,70
14.77558,0.37107,15.14665,7099.9191,0.10181,0, False,1.3,39,71
14.78786,0.29935,15.08722,7199.91906,-0.03356,0, False,1.3,39,72
14.79814,-0.3997,14.39844,7299.91576,0.82199,0.01661, False,1,39,73
14.80683,-1.33941,13.46743,7399.911,0.24547,-0.00739, False,1,39,74
14.81444,-1.36563,13.44881,7499.91072,-0.22366,-0.00559, False,1,39,75
14.82149,-0.86409,13.9574,7599.90941,-0.35902,0, False,1.3,39,76
14.82862,-0.25523,14.57338,7699.90751,-0.34686,0.00247, False,1,39,77
14.83649,0.35527,15.19176,7799.9056,-0.36174,0.00202, False,1,39,78
14.84586,1.1115,15.95736,7899.90264,-0.51542,-0.00031, False,1,39,79
14.85754,1.95633,16.81387,7999.89896,-0.46612,0.0031, False,1,39,80
14.87243,2.40793,17.28036,8099.89768,-0.06884,0.00893, False,0.89901,39,81
14.8915,2.40714,17.29865,8199.89766,0.04777,0.00422, False,0.89911,39,82
14.91579,2.10686,17.02265,8299.89721,0.26828,0.00597, False,0.94831,39,83
14.94643,1.72625,16.67268,8399.89658,0.1329,0, False,1.3,39,84
14.98462,1.57435,16.55897,8499.89649,-0.00247,0, False,1.3,39,85
15.03166,1.37244,16.4041,8599.89633,0.17975,0.00532, False,1,39,86
15.08891,1.43566,16.52457,8699.89594,-0.3173,-0.00606, False,1,39,87
15.15785,1.62905,16.7869,8799.89546,0.01635,0.00786, False,1,39,88
15.24002,1.63659,16.87661,8899.89539,-0.11902,0, False,1.3,39,89
15.33708,1.27748,16.61455,8999.89468,0.41877,0.01128, False,1,39,90
15.45075,1.21787,16.66862,9099.89364,-0.47982,-0.01279, False,1,39,91
15.58289,1.40838,16.99128,9199.89268,0.10949,0.01215, False,1,39,92
15.73543,1.3577,17.09313,9299.89249,-0.22587,-0.00335, False,1,39,93
